Student_id,english_marks,maths_marks,science_marks,computer_marks,course
S00857,79,71,82,80,AI
S00858,93,97,98,65,Mathematics for machine learning
S00859,96,65,78,67,python
S00860,96,90,77,98,AI
S00861,74,83,81,95,AI
S00862,75,64,97,80,Web Development
S00863,76,89,75,79,AI
S00864,98,98,95,78,AI
S00865,76,68,74,62,python
S00866,83,63,91,83,Web Development
S00867,65,77,84,97,AI
S00868,60,92,91,69,python
S00869,61,85,60,95,AI
S00870,93,79,61,61,AI
S00871,60,83,100,70,Mathematics for machine learning
S00872,70,63,84,78,python
S00873,82,74,69,87,AI
S00874,78,73,73,78,AI
S00875,66,85,84,88,AI
S00876,96,84,98,92,python
S00877,72,89,92,83,AI
S00878,69,83,69,72,AI
S00879,100,98,92,62,Mathematics for machine learning
S00880,61,67,61,67,python
S00881,77,70,97,100,Web Development
S00882,68,91,92,68,Mathematics for machine learning
S00883,84,78,60,79,AI
S00884,68,66,60,82,python
S00885,73,100,75,79,AI
S00886,75,62,88,65,python
S00887,66,66,87,91,python
S00888,63,90,60,74,AI
S00889,82,67,65,85,Web Development
S00890,75,99,88,61,Mathematics for machine learning
S00891,93,86,84,100,AI
S00892,89,78,85,100,AI
S00893,68,90,68,100,AI
S00894,61,76,82,98,AI
S00895,93,79,64,84,AI
S00896,61,81,79,99,AI
S00897,88,91,70,60,python
S00898,99,95,78,75,AI
S00899,62,78,69,91,AI
S00900,64,75,92,71,AI
S00901,76,88,92,66,Mathematics for machine learning
S00902,71,93,75,97,AI
S00903,64,79,81,80,AI
S00904,60,62,69,79,python
S00905,79,97,87,83,AI
S00906,99,61,61,78,Web Development
S00907,100,88,91,82,AI
S00908,97,65,62,77,AI
S00909,98,90,74,95,AI
S00910,75,69,78,71,python
S00911,65,91,68,84,AI
S00912,97,62,81,69,python
S00913,96,76,97,82,AI
S00914,73,69,75,94,Mathematics for machine learning
S00915,75,100,90,76,AI
S00916,89,95,66,93,Web Development
S00917,82,87,85,96,Mathematics for machine learning
S00918,84,83,68,87,AI
S00919,61,69,100,91,python
S00920,69,63,77,95,python
S00921,74,78,98,75,AI
S00922,87,81,97,81,Web Development
S00923,75,91,65,62,python
S00924,75,80,63,62,python
S00925,65,90,61,65,python
S00926,69,99,80,60,Mathematics for machine learning
S00927,63,92,85,73,AI
S00928,85,74,82,72,AI
S00929,89,66,72,92,Web Development
S00930,84,83,96,93,AI
S00931,80,96,91,89,AI
S00932,78,100,60,91,AI
S00933,95,91,78,68,Mathematics for machine learning
S00934,100,77,89,96,AI
S00935,71,61,62,90,Web Development
S00936,71,78,67,98,AI
S00937,95,90,71,60,Mathematics for machine learning
S00938,72,85,62,71,AI
S00939,74,60,100,99,Web Development
S00940,93,69,84,88,Web Development
S00941,72,84,92,61,Mathematics for machine learning
S00942,98,80,65,77,AI
S00943,69,76,70,100,AI
S00944,94,77,60,77,AI
S00945,69,70,67,93,AI
S00946,63,61,61,62,python
S00947,77,91,90,97,AI
S00948,97,95,96,87,AI
S00949,92,65,65,86,Web Development
S00950,95,66,83,65,python
S00951,62,61,89,76,python
S00952,88,96,91,63,Mathematics for machine learning
S00953,88,86,72,72,AI
S00954,79,61,97,92,Web Development
S00955,70,90,91,70,Mathematics for machine learning
S00956,78,95,72,97,AI
S00957,100,78,74,74,AI
S00958,61,77,90,63,Mathematics for machine learning
S00959,66,60,72,72,python
S00960,69,98,72,68,Mathematics for machine learning
S00961,79,69,75,84,Web Development
S00962,62,87,71,99,python
S00963,61,98,80,96,AI
S00964,93,74,66,63,Web Development
S00965,61,76,61,78,AI
S00966,68,93,61,68,python
S00967,61,75,84,60,Mathematics for machine learning
S00968,76,68,83,67,python
S00969,62,79,73,83,AI
S00970,93,60,71,61,python
S00971,85,100,64,67,python
S00972,88,69,99,68,AI
S00973,86,77,63,84,AI
S00974,77,64,83,61,python
S00975,64,96,61,91,AI
S00976,75,78,69,68,python
S00977,82,89,99,91,AI
S00978,73,86,60,72,AI
S00979,98,97,71,98,AI
S00980,67,63,70,92,python
S00981,99,91,81,62,Mathematics for machine learning
S00982,100,65,72,88,Web Development
S00983,79,87,95,71,AI
S00984,76,84,93,65,Mathematics for machine learning
S00985,76,67,81,88,Web Development
S00986,86,90,63,99,AI
S00987,86,78,97,64,Mathematics for machine learning
S00988,67,76,92,79,AI
S00989,69,86,88,79,AI
S00990,62,64,81,76,python
S00991,85,82,81,86,python
S00992,90,62,77,64,python
S00993,90,62,79,99,Web Development
S00994,83,77,93,77,AI
S00995,69,96,74,91,Web Development
S00996,75,83,84,62,Mathematics for machine learning
S00997,91,71,75,82,AI
S00998,73,71,91,88,AI
S00999,68,60,83,65,python
S01000,63,87,76,97,AI
S01001,82,80,89,96,AI
S01002,64,94,77,71,AI
S01003,78,77,63,76,AI
S01004,74,67,96,77,Web Development
S01005,73,66,95,72,Web Development
S01006,92,80,99,90,AI
S01007,81,99,68,61,python
S01008,74,69,84,79,Web Development
S01009,82,81,71,64,Mathematics for machine learning
S01010,76,73,93,63,Mathematics for machine learning
S01011,86,88,69,71,AI
S01012,85,100,87,81,AI
S01013,85,81,92,79,AI
S01014,80,71,61,90,AI
S01015,60,78,81,65,Mathematics for machine learning
S01016,62,88,80,78,AI
S01017,74,76,90,70,AI
S01018,74,89,66,80,AI
S01019,75,94,90,64,Mathematics for machine learning
S01020,96,80,64,64,python
S01021,97,64,87,66,python
S01022,79,83,97,97,Web Development
S01023,65,71,84,87,AI
S01024,72,71,75,85,Web Development
S01025,71,81,64,94,AI
S01026,86,76,89,75,AI
S01027,69,82,70,75,AI
S01028,77,96,75,87,AI
S01029,73,87,65,69,python
S01030,93,70,63,93,Web Development
S01031,61,92,80,93,AI
S01032,82,96,85,65,Mathematics for machine learning
S01033,60,83,67,69,python
S01034,95,94,69,93,AI
S01035,86,84,99,94,AI
S01036,93,77,92,82,AI
S01037,72,85,62,60,python
S01038,80,71,60,92,Web Development
S01039,60,68,62,89,python
S01040,69,87,63,83,AI
S01041,98,74,67,65,python
S01042,87,80,73,81,AI
S01043,75,90,67,67,python
S01044,75,86,98,98,AI
S01045,73,63,77,87,Web Development
S01046,75,100,91,93,AI
S01047,95,67,91,98,Web Development
S01048,90,91,67,70,python
S01049,97,99,67,81,AI
S01050,92,97,83,80,AI
S01051,88,82,96,94,AI
S01052,83,98,83,94,AI
S01053,98,62,61,93,Web Development
S01054,71,63,75,65,python
S01055,66,89,97,84,AI
S01056,85,88,100,73,AI
S01057,87,70,94,94,python
S01058,62,74,90,87,AI
S01059,61,88,72,100,AI
S01060,60,78,98,71,python
S01061,81,70,63,81,Web Development
S01062,93,64,95,66,python
S01063,60,84,78,72,python
S01064,69,68,72,91,python
S01065,72,91,100,100,AI
S01066,97,66,69,64,python
S01067,71,62,90,81,Web Development
S01068,83,88,97,84,AI
S01069,89,76,87,87,AI
S01070,91,93,64,85,AI
S01071,88,87,97,67,Mathematics for machine learning
S01072,91,73,81,83,AI
S01073,99,91,73,63,Mathematics for machine learning
S01074,88,100,69,96,Mathematics for machine learning
S01075,97,74,61,83,AI
S01076,89,93,68,74,Mathematics for machine learning
S01077,77,79,62,79,python
S01078,97,77,65,96,AI
S01079,100,89,94,75,AI
S01080,94,70,84,100,Web Development
S01081,70,69,93,81,python
S01082,80,99,65,85,AI
S01083,76,93,76,67,Mathematics for machine learning
S01084,73,69,61,61,python
S01085,79,83,100,84,AI
S01086,99,67,63,85,Web Development
S01087,91,83,71,92,AI
S01088,73,91,86,76,AI
S01089,77,92,87,71,AI
S01090,82,94,76,63,Mathematics for machine learning
S01091,63,97,88,86,Web Development
S01092,96,69,83,90,Web Development
S01093,68,75,72,92,AI
S01094,86,90,71,96,Web Development
S01095,100,98,98,82,AI
S01096,98,76,66,85,AI
S01097,62,97,80,77,AI
S01098,80,73,80,92,AI
S01099,98,69,92,75,Web Development
S01100,87,69,85,87,Web Development
S01101,87,74,66,69,python
S01102,92,82,92,88,AI
S01103,72,92,95,74,AI
S01104,64,60,68,64,python
S01105,72,94,88,91,Web Development
S01106,65,69,79,99,python
S01107,82,80,70,70,python
S01108,60,81,75,63,Mathematics for machine learning
S01109,71,75,100,78,AI
S01110,99,65,68,76,Web Development
S01111,75,99,80,67,Mathematics for machine learning
S01112,76,95,90,85,AI
S01113,88,66,87,83,Web Development
S01114,95,78,93,68,Mathematics for machine learning
S01115,65,80,93,75,AI
S01116,90,83,61,63,python
S01117,74,66,99,67,python
S01118,70,72,92,67,Mathematics for machine learning
S01119,82,66,81,92,Web Development
S01120,72,85,88,96,AI
S01121,89,79,73,77,AI
S01122,81,88,88,77,AI
S01123,77,87,78,89,AI
S01124,89,72,87,84,AI
S01125,86,71,80,90,AI
S01126,64,72,78,88,AI
S01127,65,79,75,88,AI
S01128,62,63,96,63,python
S01129,98,79,62,86,AI
S01130,98,87,95,69,Mathematics for machine learning
S01131,78,61,74,100,Web Development
S01132,63,88,96,81,AI
S01133,80,95,74,66,Mathematics for machine learning
S01134,69,91,76,92,AI
S01135,70,78,89,83,AI
S01136,89,71,63,77,AI
S01137,64,94,92,92,AI
S01138,81,78,86,88,AI
S01139,60,86,64,98,AI
S01140,68,79,76,60,Mathematics for machine learning
S01141,62,80,89,80,AI
S01142,72,89,91,66,Mathematics for machine learning
S01143,73,71,89,60,Mathematics for machine learning
S01144,68,85,61,92,AI
S01145,67,96,77,64,Mathematics for machine learning
S01146,66,95,74,61,python
S01147,74,86,67,63,python
S01148,81,73,99,100,Web Development
S01149,67,85,68,98,AI
S01150,82,62,68,92,Web Development
S01151,73,96,90,70,python
S01152,93,74,97,70,Mathematics for machine learning
S01153,91,88,92,82,AI
S01154,63,64,99,92,Mathematics for machine learning
S01155,61,86,67,65,python
S01156,72,91,76,94,AI
S01157,72,63,87,71,Web Development
S01158,74,68,64,65,python
S01159,92,91,92,83,AI
S01160,74,91,60,70,python
S01161,74,69,95,81,Web Development
S01162,63,63,99,71,python
S01163,80,77,86,98,AI
S01164,97,81,84,99,AI
S01165,62,96,66,83,AI
S01166,93,64,88,72,Web Development
S01167,63,93,96,88,AI
S01168,95,69,68,82,Web Development
S01169,84,62,82,73,Web Development
S01170,74,65,65,88,Web Development
S01171,60,67,93,87,python
S01172,70,79,89,89,AI
S01173,80,99,66,99,AI
S01174,69,68,77,97,python
S01175,74,98,97,82,AI
S01176,69,63,64,82,python
S01177,86,87,67,99,AI
S01178,82,100,93,60,Mathematics for machine learning
S01179,96,61,60,93,Web Development
S01180,79,96,69,100,AI
S01181,98,75,70,67,python
S01182,90,86,84,94,AI
S01183,60,64,99,92,python
S01184,63,68,85,86,python
S01185,61,60,89,84,AI
S01186,75,67,96,74,Web Development
S01187,72,62,84,90,Web Development
S01188,69,78,68,97,AI
S01189,75,98,92,66,Mathematics for machine learning
S01190,66,98,83,73,AI
S01191,84,79,81,94,AI
S01192,71,79,89,86,Web Development
S01193,74,94,99,64,Mathematics for machine learning
S01194,93,87,98,79,python
S01195,89,89,99,72,AI
S01196,78,62,66,81,Web Development
S01197,88,77,61,76,AI
S01198,98,83,63,70,python
S01199,93,85,72,82,AI
S01200,91,74,64,83,AI
S01201,66,64,81,72,python
S01202,81,68,62,99,Web Development
S01203,98,88,81,63,Mathematics for machine learning
S01204,85,89,76,68,Mathematics for machine learning
S01205,60,73,81,91,AI
S01206,63,61,95,100,python
S01207,91,63,92,75,Web Development
S01208,84,61,64,73,Web Development
S01209,100,61,78,71,Web Development
S01210,87,99,77,92,AI
S01211,81,78,65,67,python
S01212,63,79,88,69,Web Development
S01213,80,87,97,77,AI
S01214,89,86,80,83,AI
S01215,70,73,65,97,AI
S01216,92,78,60,86,Mathematics for machine learning
S01217,70,74,68,85,AI
S01218,82,92,61,66,python
S01219,74,98,60,91,AI
S01220,69,67,98,62,python
S01221,97,79,72,74,AI
S01222,60,72,95,99,AI
S01223,66,78,84,100,AI
S01224,78,81,84,69,Mathematics for machine learning
S01225,69,75,95,82,AI
S01226,96,85,85,95,AI
S01227,87,98,71,74,AI
S01228,74,78,74,72,AI
S01229,66,92,62,81,AI
S01230,62,85,98,62,Mathematics for machine learning
S01231,76,70,77,83,Web Development
S01232,88,83,63,79,AI
S01233,66,94,77,67,Mathematics for machine learning
S01234,81,79,80,95,AI
S01235,99,76,67,70,python
S01236,66,74,81,69,Mathematics for machine learning
S01237,63,63,92,63,python
S01238,73,83,93,60,Mathematics for machine learning
S01239,98,62,93,81,Web Development
S01240,82,74,70,82,AI
S01241,63,80,63,81,AI
S01242,76,88,70,88,AI
S01243,100,81,75,86,AI
S01244,96,78,70,93,Web Development
S01245,75,74,86,97,Mathematics for machine learning
S01246,63,99,69,88,AI
S01247,96,100,90,78,AI
S01248,95,63,67,71,Web Development
S01249,63,67,69,72,python
S01250,83,91,61,64,python
S01251,72,95,78,63,Mathematics for machine learning
S01252,76,68,96,87,Web Development
S01253,95,66,95,91,Web Development
S01254,63,89,91,92,AI
S01255,69,80,96,81,AI
S01256,100,60,74,89,python
S01257,71,87,74,88,AI
S01258,70,89,85,89,AI
S01259,93,64,67,66,python
S01260,75,91,85,70,Mathematics for machine learning
S01261,88,92,84,67,Mathematics for machine learning
S01262,92,83,88,87,AI
S01263,97,61,79,97,Web Development
S01264,93,70,96,65,python
S01265,91,70,76,61,AI
S01266,75,63,92,99,Web Development
S01267,78,72,86,93,AI
S01268,61,96,95,84,AI
S01269,66,69,84,69,python
S01270,71,97,60,85,AI
S01271,68,78,97,69,Mathematics for machine learning
S01272,62,86,84,99,AI
S01273,76,77,90,96,AI
S01274,85,83,84,79,AI
S01275,80,86,81,83,AI
S01276,78,90,72,75,AI
S01277,78,60,62,89,Web Development
S01278,78,77,67,82,AI
S01279,74,85,75,64,Mathematics for machine learning
S01280,77,65,82,98,Web Development
S01281,67,92,83,94,AI
S01282,83,82,74,94,Web Development
S01283,60,93,91,72,AI
S01284,89,82,60,93,AI
S01285,60,69,71,87,python
S01286,66,99,73,75,AI
S01287,78,82,60,88,AI
S01288,61,67,70,83,python
S01289,93,99,79,78,AI
S01290,89,92,86,63,Mathematics for machine learning
S01291,81,64,68,73,Web Development
S01292,85,67,74,67,python
S01293,68,77,93,62,Mathematics for machine learning
S01294,66,70,91,86,python
S01295,83,62,86,98,Web Development
S01296,93,60,69,60,python
S01297,84,88,90,71,AI
S01298,83,61,78,88,Web Development
S01299,79,77,87,61,python
S01300,69,72,77,87,AI
S01301,68,92,77,91,Web Development
S01302,97,96,61,94,AI
S01303,62,100,88,61,Mathematics for machine learning
S01304,84,85,86,97,AI
S01305,82,75,75,92,AI
S01306,70,67,98,75,python
S01307,65,92,99,67,Mathematics for machine learning
S01308,68,88,63,94,AI
S01309,68,64,90,63,python
S01310,100,69,71,81,Web Development
S01311,87,79,96,75,AI
S01312,85,60,60,97,Web Development
S01313,92,74,78,64,Mathematics for machine learning
S01314,73,84,84,72,AI
S01315,88,87,68,85,AI
S01316,96,68,79,65,python
S01317,92,66,70,83,Web Development
S01318,63,72,62,74,AI
S01319,67,89,70,99,AI
S01320,100,77,71,77,AI
S01321,84,62,69,65,python
S01322,89,92,63,79,AI
S01323,78,73,95,86,AI
S01324,87,78,62,94,AI
S01325,79,88,81,74,AI
S01326,79,61,60,63,python
S01327,61,76,87,90,AI
S01328,71,70,69,60,python
S01329,80,91,100,66,Mathematics for machine learning
S01330,90,62,67,88,Web Development
S01331,71,94,100,70,Mathematics for machine learning
S01332,84,60,94,89,Web Development
S01333,100,66,70,90,Web Development
S01334,72,91,88,92,AI
S01335,100,95,77,61,Mathematics for machine learning
S01336,87,74,83,83,AI
S01337,73,61,82,91,Web Development
S01338,99,91,99,68,Mathematics for machine learning
S01339,95,73,65,85,AI
S01340,61,72,60,89,AI
S01341,72,90,93,72,Mathematics for machine learning
S01342,97,61,81,93,Web Development
S01343,93,99,88,64,Mathematics for machine learning
S01344,89,70,73,94,Web Development
S01345,89,85,100,99,AI
S01346,71,78,82,84,AI
S01347,100,94,64,64,python
S01348,94,70,74,92,Web Development
S01349,90,82,86,69,Mathematics for machine learning
S01350,99,76,89,66,Mathematics for machine learning
S01351,88,99,83,95,AI
S01352,73,66,92,67,AI
S01353,100,80,66,91,AI
S01354,97,87,78,70,Mathematics for machine learning
S01355,71,99,78,81,AI
S01356,74,82,94,76,AI
S01357,75,76,96,68,Mathematics for machine learning
S01358,66,95,80,92,Mathematics for machine learning
S01359,79,68,67,63,AI
S01360,91,67,98,71,Web Development
S01361,65,82,82,77,AI
S01362,85,80,99,82,AI
S01363,91,75,92,82,AI
S01364,92,82,73,90,AI
S01365,98,63,60,83,Web Development
S01366,87,71,96,77,AI
S01367,63,88,90,61,Mathematics for machine learning
S01368,73,91,99,64,Mathematics for machine learning
S01369,66,85,88,87,AI
S01370,74,64,67,99,Web Development
S01371,74,99,98,92,AI
S01372,76,91,89,80,AI
S01373,83,64,99,76,Web Development
S01374,74,78,65,94,AI
S01375,77,94,97,74,AI
S01376,68,77,62,73,AI
S01377,73,94,85,71,AI
S01378,62,74,65,72,AI
S01379,60,69,75,87,python
S01380,87,83,67,61,python
S01381,64,71,99,91,AI
S01382,69,69,70,64,python
S01383,79,86,61,81,AI
S01384,60,90,82,71,AI
S01385,88,73,70,70,python
S01386,76,63,97,74,Web Development
S01387,66,79,79,71,AI
S01388,62,83,71,90,AI
S01389,95,94,94,90,AI
S01390,83,72,78,67,Mathematics for machine learning
S01391,84,98,64,96,AI
S01392,89,90,75,61,Mathematics for machine learning
S01393,75,97,66,67,python
S01394,65,64,88,80,Mathematics for machine learning
S01395,69,80,78,90,AI
S01396,60,74,64,94,AI
S01397,80,91,96,86,AI
S01398,95,82,69,100,AI
S01399,85,93,98,65,Mathematics for machine learning
S01400,82,78,92,65,python
S01401,86,70,100,65,python
S01402,91,97,85,90,AI
S01403,76,100,95,96,AI
S01404,88,66,71,66,python
S01405,96,94,93,71,AI
S01406,68,95,67,60,python
S01407,61,68,74,67,python
S01408,76,86,82,72,AI
S01409,73,87,89,96,AI
S01410,95,63,100,99,Web Development
S01411,80,85,99,67,Mathematics for machine learning
S01412,92,95,77,71,AI
S01413,86,61,100,83,Web Development
S01414,60,96,75,97,Web Development
S01415,61,90,87,72,AI
S01416,98,66,81,100,AI
S01417,75,68,73,98,Web Development
S01418,82,79,73,93,AI
S01419,76,72,83,100,AI
S01420,87,83,90,77,AI
S01421,100,82,72,76,AI
S01422,77,90,61,86,AI
S01423,66,62,88,62,python
S01424,85,79,97,63,Mathematics for machine learning
S01425,67,98,68,83,AI
S01426,78,74,67,84,AI
S01427,61,82,94,75,Web Development
S01428,76,92,69,70,python
S01429,86,96,87,98,AI
S01430,98,61,70,80,Web Development
S01431,86,68,91,76,Web Development
S01432,60,77,83,85,Mathematics for machine learning
S01433,84,76,87,97,Web Development
S01434,88,99,66,92,AI
S01435,69,63,65,81,python
S01436,80,88,87,81,AI
S01437,75,60,88,60,python
S01438,66,63,94,82,python
S01439,60,75,74,81,Web Development
S01440,99,63,65,71,Web Development
S01441,85,72,83,78,AI
S01442,65,75,60,97,AI
S01443,99,93,81,82,AI
S01444,96,71,75,81,AI
S01445,76,61,100,61,python
S01446,84,89,97,63,Mathematics for machine learning
S01447,84,88,68,84,AI
S01448,65,78,75,78,AI
S01449,99,85,87,65,Mathematics for machine learning
S01450,96,61,79,84,Web Development
S01451,73,83,87,87,AI
S01452,97,97,86,98,AI
S01453,86,80,68,70,python
S01454,66,65,89,78,python
S01455,89,85,96,100,AI
S01456,82,84,96,91,AI
S01457,88,86,72,78,AI
S01458,86,63,85,89,Web Development
S01459,78,66,70,77,Web Development
S01460,72,85,85,65,Mathematics for machine learning
S01461,67,99,73,89,AI
S01462,86,63,89,88,Web Development
S01463,66,84,86,73,AI
S01464,99,84,68,66,python
S01465,98,81,78,88,AI
S01466,74,61,61,80,Web Development
S01467,93,100,73,93,AI
S01468,96,70,83,75,Web Development
S01469,62,74,95,66,Mathematics for machine learning
S01470,72,60,73,71,Web Development
S01471,63,84,85,68,Mathematics for machine learning
S01472,93,80,66,97,AI
S01473,83,94,61,91,AI
S01474,95,93,60,90,AI
S01475,63,61,99,71,python
S01476,89,90,62,91,AI
S01477,86,68,78,76,Web Development
S01478,70,73,78,75,AI
S01479,82,69,89,76,AI
S01480,64,63,90,72,python
S01481,76,78,66,73,AI
S01482,66,85,92,94,AI
S01483,80,61,93,77,Web Development
S01484,81,76,65,96,AI
S01485,79,60,100,96,Web Development
S01486,100,92,91,98,python
S01487,96,97,80,78,AI
S01488,77,94,91,97,AI
S01489,94,93,89,77,AI
S01490,84,91,67,97,python
S01491,67,86,98,75,AI
S01492,91,71,70,71,AI
S01493,72,92,98,79,AI
S01494,88,61,97,92,Web Development
S01495,69,69,99,100,python
S01496,61,85,63,73,AI
S01497,78,79,98,78,AI
S01498,64,88,83,71,Mathematics for machine learning
S01499,85,83,76,91,AI
S01500,99,65,60,61,python
S01501,80,93,93,72,AI
S01502,98,73,90,61,Mathematics for machine learning
S01503,87,83,65,87,python
S01504,60,79,65,100,AI
S01505,71,79,65,95,AI
S01506,87,92,98,82,AI
S01507,92,80,100,83,AI
S01508,86,79,77,80,AI
S01509,88,61,96,98,Web Development
S01510,81,69,98,77,Web Development
S01511,78,63,92,100,python
S01512,79,97,77,73,Web Development
S01513,82,64,78,87,Web Development
S01514,100,64,78,78,Web Development
S01515,94,87,85,88,AI
S01516,73,71,88,93,AI
S01517,86,75,93,92,AI
S01518,69,70,66,70,python
S01519,80,83,85,62,Mathematics for machine learning
S01520,70,89,93,82,AI
S01521,73,72,81,85,AI
S01522,95,93,80,93,AI
S01523,67,97,96,74,AI
S01524,75,97,75,70,Mathematics for machine learning
S01525,70,67,72,75,python
S01526,74,85,77,81,AI
S01527,60,68,66,89,Mathematics for machine learning
